PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,PersonId,GroupSize,IsAlone,IsFirstInGroup,IsLastInGroup,Deck,CabinNum,Side,DeckGroup,Surname,NameLength,FamilySize,HasFamily,TotalSpending,HasSpending,SpendingDiversity,AvgSpending,MaxSpending,RoomService_Ratio,FoodCourt_Ratio,ShoppingMall_Ratio,Spa_Ratio,VRDeck_Ratio,log_RoomService,log_FoodCourt,log_ShoppingMall,log_Spa,log_VRDeck,log_TotalSpending,AgeGroup,IsChild,IsTeen,IsAdult,IsElderly,Age_TotalSpending,CryoSleep_NoSpending,VIP_HighSpending,CabinEven,CabinSection,FamilySpendingPerPerson,SpendingRankInGroup,AgeRankInGroup
3562_02,Mars,False,D/119/P,55 Cancri e,55.0,False,14.0,0.0,0.0,3778.0,1.0,Mats Nad,False,3562,2,2,0,0,1,D,119,P,Group_CD,Nad,8,2,1,3793.0,1,3,758.6,3778.0,0.0036900369003690036,0.0,0.0,0.9957828149710068,0.0002635740643120717,2.70805020110221,0.0,0.0,8.237214703349489,0.6931471805599453,8.24117615049496,Senior,0,0,1,1,208615.0,0,0,0,100-200,1896.5,2.0,1.0
3563_01,Earth,True,G/581/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Genee Williotters,True,3563,1,1,1,1,1,G,581,P,Group_FG,Williotters,17,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Teen,0,1,0,0,0.0,1,0,0,500-600,0.0,1.0,1.0
3564_01,Earth,True,G/582/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Leene Kaufmaneyes,False,3564,1,1,1,1,1,G,582,P,Group_FG,Kaufmaneyes,17,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YoungAdult,0,0,1,0,0.0,1,0,1,500-600,0.0,1.0,1.0
3565_01,Earth,True,G/583/P,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,Kaye Vandan,True,3565,1,1,1,1,1,G,583,P,Group_FG,Vandan,11,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YoungAdult,0,0,1,0,0.0,1,0,0,500-600,0.0,1.0,1.0
3566_01,Earth,False,G/573/S,55 Cancri e,19.0,False,0.0,336.0,508.0,1.0,0.0,Eriey Bartez,True,3566,1,1,1,1,1,G,573,S,Group_FG,Bartez,12,1,0,845.0,1,3,169.0,508.0,0.0,0.3971631205673759,0.6004728132387707,0.001182033096926714,0.0,0.0,5.820082930352362,6.2324480165505225,0.6931471805599453,0.0,6.740519359606223,YoungAdult,0,0,1,0,16055.0,0,0,0,500-600,845.0,1.0,1.0
3567_01,Earth,False,F/739/P,TRAPPIST-1e,20.0,False,0.0,0.0,2687.0,35.0,340.0,Toniel Hestes,False,3567,1,1,1,1,1,F,739,P,Group_FG,Hestes,13,1,0,3062.0,1,3,612.4,2687.0,0.0,0.0,0.8772445315050604,0.011426705843943846,0.1110022853411688,0.0,0.0,7.89655270164304,3.58351893845611,5.831882477283517,8.027150106832774,YoungAdult,0,0,1,0,61240.0,0,0,0,700-800,3062.0,1.0,1.0
3568_01,Earth,False,F/740/P,TRAPPIST-1e,14.0,False,30.0,59.0,0.0,572.0,0.0,Emmax Parklaney,False,3568,1,1,1,1,1,F,740,P,Group_FG,Parklaney,15,1,0,661.0,1,3,132.2,572.0,0.045317220543806644,0.0891238670694864,0.0,0.8640483383685801,0.0,3.4339872044851463,4.0943445622221,0.0,6.35088571671474,0.0,6.495265555937008,Teen,0,1,0,0,9254.0,0,0,1,700-800,661.0,1.0,1.0
3569_01,Mars,True,F/741/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Prah Bine,True,3569,1,1,1,1,1,F,741,P,Group_FG,Bine,9,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YoungAdult,0,0,1,0,0.0,1,0,0,700-800,0.0,1.0,1.0
3570_01,Earth,False,G/574/S,PSO J318.5-22,15.0,False,85.0,373.0,160.0,5.0,0.0,Reney Balley,True,3570,1,1,1,1,1,G,574,S,Group_FG,Balley,12,1,0,623.0,1,4,124.6,373.0,0.1362179487179487,0.5977564102564102,0.2564102564102564,0.008012820512820512,0.0,4.454347296253507,5.924255797414532,5.081404364984463,1.791759469228055,0.0,6.436150368369428,Teen,0,1,0,0,9345.0,0,0,1,500-600,623.0,1.0,1.0
3572_01,Earth,False,G/584/P,TRAPPIST-1e,25.0,False,19.0,0.0,0.0,1679.0,0.0,Coren Bucknersony,False,3572,1,1,1,1,1,G,584,P,Group_FG,Bucknersony,17,1,0,1698.0,1,2,339.6,1679.0,0.011183048852266038,0.0,0.0,0.9882283696291937,0.0,2.995732273553991,0.0,0.0,7.426549072397305,0.0,7.4377951216719325,YoungAdult,0,0,1,0,42450.0,0,0,1,500-600,1698.0,1.0,1.0
3573_01,Earth,False,F/673/S,PSO J318.5-22,24.0,False,0.0,33.0,0.0,84.0,1062.0,Luzel Garnettiz,False,3573,1,1,1,1,1,F,673,S,Group_FG,Garnettiz,15,1,0,1179.0,1,3,235.8,1062.0,0.0,0.027966101694915254,0.0,0.0711864406779661,0.9,0.0,3.5263605246161616,0.0,4.442651256490317,6.968850378341948,7.07326971745971,YoungAdult,0,0,1,0,28296.0,0,0,0,600-700,1179.0,1.0,1.0
3576_01,Earth,False,F/742/P,TRAPPIST-1e,22.0,False,0.0,4.0,0.0,0.0,1267.0,Ela Brenney,True,3576,1,1,1,1,1,F,742,P,Group_FG,Brenney,11,1,0,1271.0,1,2,254.2,1267.0,0.0,0.0031446540880503146,0.0,0.0,0.9960691823899371,0.0,1.6094379124341003,0.0,0.0,7.145196134997171,7.148345743900068,YoungAdult,0,0,1,0,27962.0,0,0,1,700-800,1271.0,1.0,1.0
3577_01,Mars,False,F/743/P,TRAPPIST-1e,26.0,False,1178.0,7.0,0.0,7.0,0.0,Pot Apie,False,3577,1,1,1,1,1,F,743,P,Group_FG,Apie,8,1,0,1192.0,1,3,238.4,1178.0,0.9874266554903605,0.00586756077116513,0.0,0.00586756077116513,0.0,7.072421900537371,2.0794415416798357,0.0,2.0794415416798357,0.0,7.084226422097916,YoungAdult,0,0,1,0,30992.0,0,0,0,700-800,1192.0,1.0,1.0
3578_01,Mars,True,G/734/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Clers Hac,True,3578,1,1,1,1,1,Unknown,-1,Unknown,Unknown,Hac,9,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YoungAdult,0,0,1,0,0.0,1,0,-1,Unknown,0.0,1.0,1.0
3579_01,Earth,False,F/675/S,PSO J318.5-22,20.0,False,0.0,0.0,1.0,0.0,2260.0,Joycey Cartez,False,3579,1,1,1,1,1,F,675,S,Group_FG,Cartez,13,1,0,2261.0,1,2,452.2,2260.0,0.0,0.0,0.0004420866489832007,0.0,0.9991158267020336,0.0,0.0,0.6931471805599453,0.0,7.72356247227797,7.724004656676065,YoungAdult,0,0,1,0,45220.0,0,0,0,600-700,2261.0,1.0,1.0
3582_01,Earth,False,G/585/P,TRAPPIST-1e,53.0,False,323.0,120.0,14.0,450.0,0.0,Leria Mcgoway,True,3582,1,1,1,1,1,G,585,P,Group_FG,Mcgoway,13,1,0,907.0,1,4,181.4,450.0,0.355726872246696,0.13215859030837004,0.015418502202643172,0.4955947136563877,0.0,5.780743515792329,4.795790545596741,2.70805020110221,6.111467339502679,0.0,6.811244378601294,Senior,0,0,1,1,48071.0,0,0,0,500-600,907.0,1.0,1.0
3584_01,Earth,False,F/676/S,TRAPPIST-1e,55.0,False,42.0,4.0,1215.0,0.0,3.0,Gayla Leonzaley,True,3584,1,1,1,1,1,F,676,S,Group_FG,Leonzaley,15,1,0,1264.0,1,4,252.8,1215.0,0.03320158102766799,0.0031620553359683794,0.9604743083003953,0.0,0.0023715415019762848,3.7612001156935624,1.6094379124341003,7.103322062526113,0.0,1.3862943611198906,7.142827401161621,Senior,0,0,1,1,69520.0,0,0,1,600-700,1264.0,1.0,1.0
3586_01,Earth,False,G/586/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,739.0,29.0,Garry Birds,False,3586,1,1,1,1,1,G,586,P,Group_FG,Birds,11,1,0,768.0,1,2,153.6,739.0,0.0,0.0,0.0,0.9609882964889467,0.0377113133940182,0.0,0.0,0.0,6.606650186198215,3.4011973816621555,6.645090969505644,YoungAdult,0,0,1,0,16896.0,0,0,1,500-600,768.0,1.0,1.0
3588_01,Mars,False,D/120/P,TRAPPIST-1e,35.0,False,576.0,0.0,459.0,22.0,0.0,Frunad Concy,False,3588,1,2,0,1,0,D,120,P,Group_CD,Concy,12,2,1,1057.0,1,3,211.4,576.0,0.5444234404536862,0.0,0.43383742911153117,0.020793950850661626,0.0,6.3578422665081,0.0,6.131226489483141,3.1354942159291497,0.0,6.964135612418245,MiddleAge,0,0,1,0,36995.0,0,0,1,100-200,528.5,1.0,2.0
3588_02,Mars,False,D/120/P,TRAPPIST-1e,40.0,False,787.0,0.0,88.0,0.0,0.0,Terry Concy,False,3588,2,2,0,0,1,D,120,P,Group_CD,Concy,11,2,1,875.0,1,2,175.0,787.0,0.8984018264840182,0.0,0.1004566210045662,0.0,0.0,6.669498089857879,0.0,4.48863636973214,0.0,0.0,6.775366090936392,MiddleAge,0,0,1,0,35000.0,0,0,1,100-200,437.5,2.0,1.0
3591_01,Earth,False,E/214/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,1609.0,Elenay Serraynardy,False,3591,1,1,1,1,1,E,214,P,Group_CD,Serraynardy,18,1,0,1609.0,1,1,321.8,1609.0,0.0,0.0,0.0,0.0,0.9993788819875776,0.0,0.0,0.0,0.0,7.383989457978509,7.383989457978509,YoungAdult,0,0,1,0,35398.0,0,0,1,200-300,1609.0,1.0,1.0
3592_01,Mars,False,D/121/P,PSO J318.5-22,22.0,False,193.0,1.0,640.0,15.0,30.0,Ungles Prité,True,3592,1,2,0,1,0,D,121,P,Group_CD,Prité,12,1,0,879.0,1,5,175.8,640.0,0.21931818181818183,0.0011363636363636363,0.7272727272727273,0.017045454545454544,0.03409090909090909,5.267858159063328,0.6931471805599453,6.46302945692067,2.772588722239781,3.4339872044851463,6.779921907472252,YoungAdult,0,0,1,0,19338.0,0,0,0,100-200,879.0,2.0,1.0
3592_02,Mars,False,E/215/P,TRAPPIST-1e,21.0,False,354.0,113.0,0.0,487.0,0.0,Book Nanie,False,3592,2,2,0,0,1,E,215,P,Group_CD,Nanie,10,1,0,954.0,1,3,238.5,487.0,0.3706806282722513,0.11832460732984293,0.0,0.5099476439790576,0.0,5.872117789475416,4.736198448394496,0.0,6.1903154058531475,0.0,6.86171134048073,YoungAdult,0,0,1,0,20034.0,0,0,0,200-300,954.0,1.0,2.0
3594_01,Earth,True,G/588/P,PSO J318.5-22,64.0,False,0.0,0.0,0.0,0.0,0.0,Amyra Kirks,True,3594,1,1,1,1,1,G,588,P,Group_FG,Kirks,11,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senior,0,0,1,1,0.0,1,0,1,500-600,0.0,1.0,1.0
3595_01,Europa,True,B/139/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Shamark Modomel,True,3595,1,1,1,1,1,B,139,S,Group_AB,Modomel,15,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiddleAge,0,0,1,0,0.0,1,0,0,100-200,0.0,1.0,1.0
3596_01,Mars,False,F/745/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Sweal Erry,True,3596,1,1,1,1,1,F,745,P,Group_FG,Erry,10,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Child,1,0,0,0,0.0,0,0,0,700-800,0.0,1.0,1.0
3597_01,Earth,False,G/589/P,TRAPPIST-1e,25.0,False,0.0,813.0,89.0,12.0,0.0,Loise Parrett,False,3597,1,1,1,1,1,G,589,P,Group_FG,Parrett,13,1,0,914.0,1,3,182.8,813.0,0.0,0.8885245901639345,0.09726775956284153,0.013114754098360656,0.0,0.0,6.70196036600254,4.499809670330265,2.5649493574615367,0.0,6.818924065275521,YoungAdult,0,0,1,0,22850.0,0,0,0,500-600,914.0,1.0,1.0
3598_01,Earth,False,G/734/S,55 Cancri e,19.0,False,616.0,0.0,46.0,0.0,14.0,Dony Olivasquez,False,3598,1,1,1,1,1,Unknown,-1,Unknown,Unknown,Olivasquez,15,1,0,676.0,1,3,135.2,616.0,0.9098966026587888,0.0,0.06794682422451995,0.0,0.0206794682422452,6.424869023905388,0.0,3.8501476017100584,0.0,2.70805020110221,6.517671272912275,YoungAdult,0,0,1,0,12844.0,0,0,-1,Unknown,676.0,1.0,1.0
3600_01,Earth,True,G/580/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Anda Lardy,True,3600,1,1,1,1,1,G,580,S,Group_FG,Lardy,10,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YoungAdult,0,0,1,0,0.0,1,0,1,500-600,0.0,1.0,1.0
3602_01,Mars,False,F/678/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Dakes Vicke,True,3602,1,1,1,1,1,F,678,S,Group_FG,Vicke,11,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Child,1,0,0,0,0.0,0,0,1,600-700,0.0,1.0,1.0
3605_01,Earth,True,G/592/P,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Joyces Alldson,True,3605,1,1,1,1,1,G,592,P,Group_FG,Alldson,14,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiddleAge,0,0,1,0,0.0,1,0,1,500-600,0.0,1.0,1.0
3606_01,Earth,True,G/593/P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Blance Daughttley,False,3606,1,1,1,1,1,G,593,P,Group_FG,Daughttley,17,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiddleAge,0,0,1,0,0.0,1,0,0,500-600,0.0,1.0,1.0
3607_01,Mars,True,F/747/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Komos Dal,True,3607,1,1,1,1,1,F,747,P,Group_FG,Dal,9,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiddleAge,0,0,1,0,0.0,1,0,0,700-800,0.0,1.0,1.0
3608_01,Europa,True,D/122/P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Zosmas Mormonized,True,3608,1,3,0,1,0,D,122,P,Group_CD,Mormonized,17,3,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Teen,0,1,0,0,0.0,1,0,1,100-200,0.0,1.0,2.0
3608_02,Europa,True,D/122/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Alhail Mormonized,True,3608,2,3,0,0,0,D,122,P,Group_CD,Mormonized,17,3,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Teen,0,1,0,0,0.0,1,0,1,100-200,0.0,1.0,3.0
3608_03,Europa,False,D/122/P,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,Skyrmak Mormonized,True,3608,3,3,0,0,1,D,122,P,Group_CD,Mormonized,18,3,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senior,0,0,1,1,0.0,0,0,1,100-200,0.0,1.0,1.0
3609_01,Europa,False,C/118/P,55 Cancri e,28.0,False,5.0,2052.0,0.0,3340.0,0.0,Grumak Fralledic,False,3609,1,4,0,1,0,C,118,P,Group_AB,Fralledic,16,4,1,5397.0,1,3,1349.25,3340.0,0.0009262689885142645,0.3801407928862542,0.0,0.6187476843275287,0.0,1.791759469228055,7.627057417018934,0.0,8.114025442356757,0.0,8.59378379357795,YoungAdult,0,0,1,0,151116.0,0,0,1,100-200,1349.25,1.0,1.0
3609_02,Europa,False,C/118/P,TRAPPIST-1e,27.0,False,0.0,325.0,0.0,8.0,1622.0,Mesaton Fralledic,False,3609,2,4,0,0,0,C,118,P,Group_AB,Fralledic,17,4,1,1955.0,1,3,391.0,1622.0,0.0,0.1661554192229039,0.0,0.00408997955010225,0.8292433537832311,0.0,5.786897381366708,0.0,2.1972245773362196,7.392031567514591,7.578656850594762,YoungAdult,0,0,1,0,52785.0,0,0,1,100-200,488.75,2.0,2.0
3609_03,Europa,False,C/118/P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Eltais Fralledic,True,3609,3,4,0,0,0,C,118,P,Group_AB,Fralledic,16,4,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YoungAdult,0,0,1,0,0.0,0,0,1,100-200,0.0,3.0,1.0
3609_04,Europa,True,C/118/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Fomalik Fralledic,True,3609,4,4,0,0,1,C,118,P,Group_AB,Fralledic,17,4,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YoungAdult,0,0,1,0,0.0,1,0,1,100-200,0.0,3.0,3.0
3610_01,Earth,True,G/582/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Hencey Buckleinson,True,3610,1,2,0,1,0,G,582,S,Group_FG,Buckleinson,18,2,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Teen,0,1,0,0,0.0,1,0,1,500-600,0.0,2.0,2.0
3610_02,Earth,False,F/680/S,TRAPPIST-1e,36.0,False,5.0,0.0,896.0,0.0,1.0,Darrie Buckleinson,True,3610,2,2,0,0,1,F,680,S,Group_FG,Buckleinson,18,2,1,902.0,1,3,225.5,896.0,0.005537098560354375,0.0,0.9922480620155039,0.0,0.0011074197120708748,1.791759469228055,0.0,6.799055862058796,0.0,0.6931471805599453,6.805722553416985,MiddleAge,0,0,1,0,32472.0,0,0,1,600-700,451.0,1.0,1.0
3612_01,Earth,False,E/241/S,TRAPPIST-1e,24.0,False,1.0,790.0,0.0,0.0,0.0,Branda Midtt,True,3612,1,1,1,1,1,E,241,S,Group_CD,Midtt,12,1,0,791.0,1,2,158.2,790.0,0.0012626262626262627,0.9974747474747475,0.0,0.0,0.0,0.6931471805599453,6.673297967767654,0.0,0.0,0.0,6.674561391814426,YoungAdult,0,0,1,0,18984.0,0,0,0,200-300,791.0,1.0,1.0
3613_01,Earth,False,F/748/P,TRAPPIST-1e,18.0,False,0.0,733.0,0.0,0.0,0.0,Bethew Lewintos,True,3613,1,1,1,1,1,F,748,P,Group_FG,Lewintos,15,1,0,733.0,1,1,146.6,733.0,0.0,0.9986376021798365,0.0,0.0,0.0,0.0,6.598509028614515,0.0,0.0,0.0,6.598509028614515,YoungAdult,0,1,0,0,13194.0,0,0,1,700-800,733.0,1.0,1.0
3614_01,Earth,False,F/749/P,TRAPPIST-1e,20.0,False,2.0,0.0,7.0,2.0,547.0,Eduard Quinnerry,False,3614,1,1,1,1,1,F,749,P,Group_FG,Quinnerry,16,1,0,558.0,1,4,111.6,547.0,0.0035778175313059034,0.0,0.012522361359570662,0.0035778175313059034,0.9785330948121646,1.0986122886681098,0.0,2.0794415416798357,1.0986122886681098,6.306275286948016,6.326149473155099,YoungAdult,0,0,1,0,11160.0,0,0,0,700-800,558.0,1.0,1.0
3615_01,Earth,False,G/583/S,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,Kurta Greenez,False,3615,1,2,0,1,0,G,583,S,Group_FG,Greenez,13,2,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Child,1,0,0,0,0.0,0,0,0,500-600,0.0,2.0,1.0
3615_02,Earth,False,F/682/S,TRAPPIST-1e,27.0,False,2.0,753.0,5.0,0.0,0.0,Loree Greenez,True,3615,2,2,0,0,1,F,682,S,Group_FG,Greenez,13,2,1,760.0,1,3,152.0,753.0,0.002628120893561104,0.9894875164257556,0.006570302233902759,0.0,0.0,1.0986122886681098,6.625392368007956,1.791759469228055,0.0,0.0,6.634633357861686,YoungAdult,0,0,0,0,15830.0,0,0,1,600-700,380.0,1.0,1.0
3616_01,Earth,True,G/584/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Cliney Horners,True,3616,1,1,1,1,1,G,584,S,Group_FG,Horners,14,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YoungAdult,0,0,1,0,0.0,1,0,1,500-600,0.0,1.0,1.0
3619_01,Europa,False,B/114/P,TRAPPIST-1e,36.0,False,43.0,2.0,0.0,14.0,16337.0,Tauva Roureed,False,3619,1,1,1,1,1,B,114,P,Group_AB,Roureed,13,1,0,16396.0,1,4,3279.2,16337.0,0.0026224309324876503,0.00012197353174361163,0.0,0.0008538147222052814,0.9963407940476916,3.784189633918261,1.0986122886681098,0.0,2.70805020110221,9.701248961901815,9.704853670249868,MiddleAge,0,0,1,0,590256.0,0,0,1,100-200,16396.0,1.0,1.0
3620_01,Europa,True,B/115/P,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Mergas Trantermle,True,3620,1,1,1,1,1,B,115,P,Group_AB,Trantermle,17,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YoungAdult,0,0,1,0,0.0,1,0,0,100-200,0.0,1.0,1.0
3622_01,Europa,True,C/119/P,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Hadlam Honatte,True,3622,1,2,0,1,0,C,119,P,Group_AB,Honatte,14,2,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senior,0,0,1,1,0.0,1,0,0,100-200,0.0,2.0,1.0
3622_02,Europa,False,C/119/P,55 Cancri e,38.0,False,0.0,3456.0,0.0,1486.0,1157.0,Taux Honatte,False,3622,2,2,0,0,1,C,119,P,Group_AB,Honatte,12,2,1,6099.0,1,3,1524.75,3456.0,0.0,0.5665573770491803,0.0,0.24360655737704917,0.18967213114754097,0.0,8.148156439921625,0.0,7.304515946460155,7.05444965813294,8.716044050161402,MiddleAge,0,0,1,0,231762.0,0,0,0,100-200,3049.5,1.0,2.0
3624_01,Earth,False,G/594/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Dawne Tranklinay,False,3624,1,1,1,1,1,G,594,P,Group_FG,Tranklinay,16,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YoungAdult,0,0,1,0,0.0,0,0,1,500-600,0.0,1.0,1.0
3625_01,Earth,False,E/216/P,TRAPPIST-1e,37.0,False,0.0,559.0,366.0,0.0,62.0,Clarry Sterreray,True,3625,1,1,1,1,1,E,216,P,Group_CD,Sterreray,16,1,0,987.0,1,3,197.4,559.0,0.0,0.5657894736842105,0.37044534412955465,0.0,0.06275303643724696,0.0,6.327936783729195,5.905361848054571,0.0,4.143134726391533,6.895682697747868,MiddleAge,0,0,1,0,36519.0,0,0,1,200-300,987.0,1.0,1.0
3626_01,Earth,True,G/586/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Wine Patthews,True,3626,1,1,1,1,1,G,586,S,Group_FG,Patthews,13,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiddleAge,0,0,1,0,0.0,1,0,1,500-600,0.0,1.0,1.0
3628_01,Earth,False,F/752/P,55 Cancri e,18.0,False,42.0,103.0,0.0,498.0,0.0,Vanez Hammonton,False,3628,1,1,1,1,1,F,752,P,Group_FG,Hammonton,15,1,0,643.0,1,3,128.6,498.0,0.06521739130434782,0.15993788819875776,0.0,0.7732919254658385,0.0,3.7612001156935624,4.6443908991413725,0.0,6.212606095751519,0.0,6.467698726104354,YoungAdult,0,1,0,0,11574.0,0,0,1,700-800,643.0,1.0,1.0
3629_01,Mars,True,F/753/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Healls Butte,True,3629,1,1,1,1,1,F,753,P,Group_FG,Butte,12,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YoungAdult,0,0,1,0,0.0,1,0,0,700-800,0.0,1.0,1.0
3630_01,Earth,False,F/754/P,PSO J318.5-22,61.0,False,0.0,1.0,276.0,410.0,54.0,Darry Micknightt,False,3630,1,1,1,1,1,F,754,P,Group_FG,Micknightt,16,1,0,741.0,1,4,148.2,410.0,0.0,0.0013477088948787063,0.3719676549865229,0.5525606469002695,0.07277628032345014,0.0,0.6931471805599453,5.6240175061873385,6.018593214496234,4.007333185232471,6.60934924316738,Senior,0,0,1,1,45201.0,0,0,1,700-800,741.0,1.0,1.0
3631_01,Earth,False,F/755/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,484.0,344.0,Chael Bardsey,False,3631,1,1,1,1,1,F,755,P,Group_FG,Bardsey,13,1,0,828.0,1,2,165.6,484.0,0.0,0.0,0.0,0.5838359469240049,0.4149577804583836,0.0,0.0,0.0,6.184148890937483,5.84354441703136,6.720220155135295,YoungAdult,0,0,1,0,15732.0,0,0,0,700-800,828.0,1.0,1.0
3634_01,Earth,False,E/242/S,TRAPPIST-1e,29.0,False,25.0,692.0,0.0,0.0,1.0,Greggy Merce,True,3634,1,1,1,1,1,E,242,S,Group_CD,Merce,12,1,0,718.0,1,3,143.6,692.0,0.03477051460361613,0.9624478442280946,0.0,0.0,0.0013908205841446453,3.258096538021482,6.541029999189903,0.0,0.0,0.6931471805599453,6.577861357721047,YoungAdult,0,0,1,0,20822.0,0,0,1,200-300,718.0,1.0,1.0
3636_01,Mars,False,D/123/P,TRAPPIST-1e,37.0,False,1280.0,0.0,1.0,111.0,408.0,Wor Anche,False,3636,1,1,1,1,1,D,123,P,Group_CD,Anche,9,1,0,1800.0,1,4,360.0,1280.0,0.7107162687395892,0.0,0.000555247084952804,0.061632426429761245,0.22654081066074402,7.155396301896734,0.0,0.6931471805599453,4.718498871295094,6.013715156042802,7.496097345175956,MiddleAge,0,0,1,0,66600.0,0,0,0,100-200,1800.0,1.0,1.0
